Orthogroup	Species	GeneID	Function
OG0000389	Amel	LOC551658	None Immune
OG0000390	Amel	CPR12	None Immune
OG0000390	Amel	CPR13	None Immune
OG0000391	Amel	LOC725606	None Immune
OG0000392	Amel	Gpdh	None Immune
OG0000392	Amel	LOC102656448	None Immune
OG0000394	Amel	LOC107965749	None Immune
OG0000395	Amel	LOC552044	None Immune
OG0000396	Amel	LOC107963995	None Immune
OG0000396	Amel	LOC100576326	None Immune
OG0000397	Amel	LOC408401	None Immune
OG0000398	Amel	LOC551089	None Immune
OG0000398	Amel	LOC409163	None Immune
OG0000399	Amel	LOC412703	Immune
OG0000400	Amel	LOC408804	None Immune
OG0000401	Amel	LOC552138	Immune
OG0000402	Amel	LOC724721	None Immune
OG0000402	Amel	LOC412458	None Immune
OG0000403	Amel	LOC724123	None Immune
OG0000404	Amel	LOC552157	None Immune
OG0000407	Amel	LOC410299	None Immune
OG0000408	Amel	LOC408668	None Immune
OG0000409	Amel	LOC100576248	None Immune
OG0000411	Amel	LOC102655796	None Immune
OG0000412	Amel	LOC410006	None Immune
OG0000414	Amel	LOC412430	None Immune
OG0000415	Amel	LOC102656186	Putative Immune
OG0000415	Amel	LOC725250	Putative Immune
OG0000416	Amel	LOC412353	None Immune
OG0000416	Amel	LOC409675	None Immune
OG0000417	Amel	LOC410816	None Immune
OG0000418	Amel	LOC552748	None Immune
OG0000419	Amel	LOC726584	None Immune
OG0000419	Amel	LOC726529	None Immune
OG0000420	Amel	LOC552758	None Immune
OG0000421	Amel	LOC411905	None Immune
OG0000422	Amel	LOC725622	None Immune
OG0000423	Amel	LOC100576097	None Immune
OG0000424	Amel	LOC409265	None Immune
OG0000425	Amel	LOC102656504	None Immune
OG0000426	Amel	LOC552163	None Immune
OG0000427	Amel	LOC412834	None Immune
OG0000428	Amel	LOC100577242	None Immune
OG0000429	Amel	LOC412128	None Immune
OG0000430	Amel	LOC551358	None Immune
OG0000431	Amel	LOC413576	Putative Immune
OG0000432	Amel	LOC726671	None Immune
OG0000433	Amel	Grp	Putative Immune
OG0000433	Amel	LOC724398	Putative Immune
OG0000434	Amel	LOC726650	None Immune
OG0000435	Amel	LOC726900	None Immune
OG0000436	Amel	LOC725457	None Immune
OG0000437	Amel	LOC100576773	None Immune
OG0000437	Amel	LOC409260	None Immune
OG0000438	Amel	LOC726310	None Immune
OG0000439	Amel	LOC724440	None Immune
OG0000440	Amel	LOC100576447	None Immune
OG0000440	Amel	LOC551941	None Immune
OG0000441	Amel	LOC100576866	None Immune
OG0000442	Amel	LOC724731	None Immune
OG0000442	Amel	LOC552508	None Immune
OG0000443	Amel	LOC412299	None Immune
OG0000444	Amel	LOC551466	None Immune
OG0000445	Amel	LOC552586	Putative Immune
OG0000445	Amel	LOC552600	Putative Immune
OG0000446	Amel	LOC100578030	Immune
OG0000447	Amel	LOC410219	None Immune
OG0000448	Amel	LOC412034	None Immune
OG0000449	Amel	LOC408444	None Immune
OG0000451	Amel	LOC408271	None Immune
OG0000452	Amel	LOC411229	None Immune
OG0000453	Amel	LOC102655009	None Immune
OG0000454	Amel	LOC727050	None Immune
OG0000455	Amel	LOC406152	None Immune
OG0000456	Amel	Hsp90	Putative Immune
OG0000456	Amel	LOC411700	Putative Immune
OG0000457	Amel	LOC550929	None Immune
OG0000458	Amel	LOC113219301	None Immune
OG0000459	Amel	LOC410206	None Immune
OG0000460	Amel	LOC552290	Immune
OG0000460	Amel	LOC550710	Immune
OG0000461	Amel	LOC100576559	None Immune
OG0000461	Amel	LOC551416	None Immune
OG0000462	Amel	LOC552370	None Immune
OG0000463	Amel	LOC551629	None Immune
OG0000464	Amel	LOC724795	None Immune
OG0000465	Amel	LOC725724	None Immune
OG0000466	Amel	Acph-1	None Immune
OG0000467	Amel	LOC725586	None Immune
OG0000468	Amel	LOC411890	None Immune
OG0000469	Amel	LOC411811	None Immune
OG0000470	Amel	LOC409589	None Immune
OG0000471	Amel	CPR16	None Immune
OG0000471	Amel	LOC102653832	None Immune
OG0000472	Amel	LOC100577883	None Immune
OG0000473	Amel	LOC411655	None Immune
OG0000474	Amel	LOC413742	Immune
OG0000475	Amel	LOC414002	None Immune
OG0000476	Amel	LOC410911	None Immune
OG0000477	Amel	LOC410331	None Immune
OG0000477	Amel	LOC410274	None Immune
OG0000478	Amel	LOC412020	None Immune
OG0000479	Amel	LOC726980	None Immune
OG0000480	Amel	LOC409267	None Immune
OG0000481	Amel	LOC411396	None Immune
OG0000483	Amel	LOC412756	None Immune
OG0000484	Amel	LOC724564	None Immune
OG0000485	Amel	LOC411147	None Immune
OG0000486	Amel	LOC107964653	None Immune
OG0000487	Amel	LOC102655356	None Immune
OG0000488	Amel	LOC726423	None Immune
OG0000489	Amel	LOC411917	None Immune
OG0000490	Amel	LOC411050	None Immune
OG0000490	Amel	LOC412993	None Immune
OG0000491	Amel	LOC724250	None Immune
OG0000491	Amel	LOC724208	None Immune
OG0000492	Amel	LOC552140	None Immune
OG0000493	Amel	LOC410621	Immune
OG0000493	Amel	LOC724421	Immune
OG0000494	Amel	LOC725575	None Immune
OG0000494	Amel	LOC725607	None Immune
OG0000495	Amel	LOC725816	None Immune
OG0000495	Amel	LOC550789	None Immune
OG0000496	Amel	LOC410575	Immune
OG0000497	Amel	LOC551781	None Immune
OG0000498	Amel	LOC412670	None Immune
OG0000499	Amel	LOC724560	None Immune
OG0000500	Amel	LOC552229	None Immune
OG0000500	Amel	LOC107965163	None Immune
OG0000501	Amel	LOC411353	None Immune
OG0000507	Amel	LOC409468	None Immune
OG0000508	Amel	LOC551202	None Immune
OG0000509	Amel	Cyp4g11	None Immune
OG0000510	Amel	LOC726382	None Immune
OG0000511	Amel	LOC409533	None Immune
OG0000511	Amel	LOC412487	None Immune
OG0000512	Amel	brp	None Immune
OG0000512	Amel	LOC100859932	None Immune
OG0000513	Amel	LOC726081	None Immune
OG0000514	Amel	LOC726924	None Immune
OG0000515	Amel	LOC552319	None Immune
OG0000516	Amel	LOC724919	None Immune
OG0000517	Amel	LOC102654905	None Immune
OG0000517	Amel	LOC100577605	None Immune
OG0000518	Amel	LOC410128	None Immune
OG0000519	Amel	LOC102655120	None Immune
OG0000520	Amel	LOC724856	None Immune
OG0000521	Amel	LOC551714	None Immune
OG0000521	Amel	LOC100576901	None Immune
OG0000522	Amel	aub	Immune
OG0000523	Amel	LOC411536	None Immune
OG0000524	Amel	LOC113218786	None Immune
OG0000524	Amel	LOC724168	None Immune
OG0000525	Amel	LOC408430	None Immune
OG0000526	Amel	LOC551533	None Immune
OG0000527	Amel	LOC726833	None Immune
OG0000528	Amel	LOC100576625	None Immune
OG0000529	Amel	LOC409859	None Immune
OG0000530	Amel	LOC410683	Putative Immune
OG0000531	Amel	LOC102655663	None Immune
OG0000531	Amel	LOC102654049	None Immune
OG0000532	Amel	LOC409690	None Immune
OG0000534	Amel	LOC727087	None Immune
OG0000535	Amel	LOC725899	None Immune
OG0000536	Amel	Nmdar1	None Immune
OG0000537	Amel	LOC727189	None Immune
OG0000538	Amel	LOC408752	None Immune
OG0000539	Amel	LOC408414	Putative Immune
OG0000539	Amel	LOC413205	Putative Immune
OG0000540	Amel	LOC726401	None Immune
OG0000541	Amel	LOC100576994	None Immune
OG0000542	Amel	LOC100577764	Immune
OG0000543	Amel	SP34	None Immune
OG0000543	Amel	LOC409143	None Immune
OG0000544	Amel	LOC411882	None Immune
OG0000545	Amel	LOC727639	None Immune
OG0000546	Amel	LOC411361	None Immune
OG0000547	Amel	LOC726047	None Immune
OG0000547	Amel	LOC552597	None Immune
OG0000548	Amel	LOC726879	None Immune
OG0000549	Amel	LOC409866	None Immune
OG0000550	Amel	LOC409610	None Immune
OG0000551	Amel	LOC411081	None Immune
OG0000552	Amel	LOC412053	None Immune
OG0000553	Amel	LOC552757	None Immune
OG0000554	Amel	LOC408900	None Immune
OG0000555	Amel	LOC410093	None Immune
OG0000556	Amel	LOC552375	None Immune
OG0000557	Amel	LOC100576667	None Immune
OG0000558	Amel	LOC412694	None Immune
OG0000559	Amel	LOC726798	Putative Immune
OG0000560	Amel	LOC413242	None Immune
OG0000561	Amel	LOC410059	None Immune
OG0000562	Amel	LOC408791	None Immune
OG0000563	Amel	LOC725510	None Immune
OG0000564	Amel	NLG-4	None Immune
OG0000565	Amel	LOC551938	None Immune
OG0000566	Amel	LOC552039	None Immune
OG0000567	Amel	LOC107965037	None Immune
OG0000567	Amel	LOC725048	None Immune
OG0000568	Amel	LOC412399	None Immune
OG0000569	Amel	LOC726934	None Immune
OG0000570	Amel	LOC552399	None Immune
OG0000571	Amel	LOC100577610	None Immune
OG0000572	Amel	LOC100576554	None Immune
OG0000572	Amel	LOC100576590	None Immune
OG0000573	Amel	LOC411714	None Immune
OG0000574	Amel	LOC100576722	None Immune
OG0000574	Amel	LOC107965449	None Immune
OG0000575	Amel	LOC412424	None Immune
OG0000575	Amel	LOC552016	None Immune
OG0000576	Amel	LOC552502	None Immune
OG0000577	Amel	LOC100578617	None Immune
OG0000578	Amel	LOC725418	None Immune
OG0000578	Amel	LOC113219256	None Immune
OG0000579	Amel	LOC725169	Immune
OG0000580	Amel	LOC725673	None Immune
OG0000582	Amel	LOC409396	None Immune
OG0000583	Amel	LOC726612	None Immune
OG0000584	Amel	LOC410254	None Immune
OG0000585	Amel	LOC725910	None Immune
OG0000586	Amel	LOC551303	None Immune
OG0000587	Amel	LOC552329	None Immune
OG0000588	Amel	NFRKB	None Immune
OG0000589	Amel	LOC107964403	None Immune
OG0000590	Amel	LOC725732	None Immune
OG0000591	Amel	LOC413650	None Immune
OG0000592	Amel	LOC413713	None Immune
OG0000594	Amel	LOC552001	None Immune
OG0000595	Amel	LOC411148	Putative Immune
OG0000596	Amel	LOC409485	None Immune
OG0000597	Amel	LOC406105	Putative Immune
OG0000597	Amel	LOC726134	Putative Immune
OG0000597	Amel	LOC411223	Putative Immune
OG0000597	Amel	LOC113219221	Putative Immune
OG0000598	Amel	LOC412918	None Immune
OG0000599	Amel	LOC411156	None Immune
OG0000601	Amel	NOS	Immune
OG0000602	Amel	LOC724865	Putative Immune
OG0000603	Amel	LOC409465	None Immune
OG0000605	Amel	Vg	Putative Immune
OG0000606	Amel	LOC552476	Immune
OG0000607	Amel	LOC724930	Immune
OG0000608	Amel	LOC412727	None Immune
OG0000609	Amel	Dl	Immune
OG0000609	Amel	LOC411712	Immune
OG0000610	Amel	LOC726966	None Immune
OG0000611	Amel	LOC107964964	None Immune
OG0000612	Amel	LOC727424	None Immune
OG0000613	Amel	LOC107965219	None Immune
OG0000614	Amel	LOC412541	None Immune
OG0000615	Amel	LOC727055	None Immune
OG0000616	Amel	LOC409692	None Immune
OG0000616	Amel	LOC410609	None Immune
OG0000617	Amel	LOC552109	None Immune
OG0000618	Amel	LOC551450	None Immune
OG0000619	Amel	LOC408509	None Immune
OG0000620	Amel	LOC551690	None Immune
OG0000621	Amel	LOC412748	None Immune
OG0000622	Amel	LOC413380	None Immune
OG0000622	Amel	LOC413379	None Immune
OG0000623	Amel	LOC100576435	None Immune
OG0000624	Amel	LOC100576373	None Immune
OG0000625	Amel	LOC412934	None Immune
OG0000625	Amel	LOC551845	None Immune
OG0000626	Amel	LOC724455	None Immune
OG0000627	Amel	LOC494509	Putative Immune
OG0000628	Amel	LOC411718	None Immune
OG0000628	Amel	LOC551148	None Immune
OG0000629	Amel	LOC410553	None Immune
OG0000629	Amel	LOC113218537	None Immune
OG0000630	Amel	LOC411411	None Immune
OG0000631	Amel	LOC551936	None Immune
OG0000632	Amel	LOC412506	None Immune
OG0000633	Amel	LOC551012	None Immune
OG0000634	Amel	Mrjp8	Putative Immune
OG0000634	Amel	Mrjp1	Putative Immune
OG0000634	Amel	Mrjp2	Putative Immune
OG0000634	Amel	Mrjp5	Putative Immune
OG0000634	Amel	Mrjp3	Putative Immune
OG0000634	Amel	Mrjp4	Putative Immune
OG0000634	Amel	Mrjp6	Putative Immune
OG0000634	Amel	Mrjp7	Putative Immune
OG0000634	Amel	Mrjp9	Putative Immune
OG0000634	Amel	LOC102654393	Putative Immune
OG0000635	Amel	Def1	Immune
OG0000636	Amel	LOC410179	None Immune
OG0000637	Amel	LOC107964640	None Immune
OG0000638	Amel	LOC102653890	None Immune
OG0000638	Amel	LOC113219196	None Immune
OG0000638	Amel	LOC410416	None Immune
OG0000652	Amel	LOC551398	None Immune
OG0000653	Amel	LOC724172	None Immune
OG0000654	Amel	LOC726913	None Immune
OG0000656	Amel	LOC413252	None Immune
OG0000657	Amel	LOC551982	None Immune
OG0000658	Amel	LOC409252	None Immune
OG0000659	Amel	LOC102654349	None Immune
OG0000660	Amel	LOC551517	Immune
OG0000661	Amel	LOC551962	None Immune
OG0000662	Amel	LOC409164	None Immune
OG0000663	Amel	LOC727300	None Immune
OG0000663	Amel	LOC113218590	None Immune
OG0000664	Amel	LOC408657	None Immune
OG0000665	Amel	LOC725059	None Immune
OG0000666	Amel	LOC726137	None Immune
OG0000668	Amel	LOC107964493	None Immune
OG0000668	Amel	LOC100577015	None Immune
OG0000669	Amel	Eth	None Immune
OG0000670	Amel	LOC726599	None Immune
OG0000671	Amel	LOC726040	Putative Immune
OG0000672	Amel	LOC551824	None Immune
OG0000673	Amel	LOC408539	Putative Immune
OG0000674	Amel	LOC410408	None Immune
OG0000675	Amel	LOC408902	None Immune
OG0000676	Amel	LOC551837	None Immune
OG0000677	Amel	LOC551494	None Immune
OG0000678	Amel	LOC411808	None Immune
OG0000679	Amel	LOC413106	Putative Immune
OG0000680	Amel	LOC412712	None Immune
OG0000681	Amel	LOC409843	None Immune
OG0000682	Amel	LOC409404	None Immune
OG0000683	Amel	LOC550732	None Immune
OG0000684	Amel	LOC727146	None Immune
OG0000685	Amel	LOC551309	None Immune
OG0000686	Amel	LOC411249	None Immune
OG0000687	Amel	LOC411009	None Immune
OG0000688	Amel	LOC551497	None Immune
OG0000689	Amel	LOC411647	None Immune
OG0000690	Amel	LOC726698	None Immune
OG0000691	Amel	LOC413578	None Immune
OG0000692	Amel	LOC551537	None Immune
OG0000693	Amel	LOC408461	None Immune
OG0000694	Amel	LOC411991	None Immune
OG0000695	Amel	LOC411807	None Immune
OG0000695	Amel	LOC413553	None Immune
OG0000696	Amel	LOC410096	None Immune
OG0000697	Amel	LOC410085	None Immune
OG0000698	Amel	Err	None Immune
OG0000699	Amel	cact1	Immune
OG0000699	Amel	LOC725766	Immune
OG0000699	Amel	LOC411012	Immune
OG0000700	Amel	LOC413781	None Immune
OG0000701	Amel	LOC102654791	None Immune
OG0000702	Amel	LOC726429	None Immune
OG0000703	Amel	LOC100578774	None Immune
OG0000704	Amel	LOC410785	None Immune
OG0000705	Amel	LOC550901	None Immune
OG0000706	Amel	LOC408831	None Immune
OG0000707	Amel	LOC100576413	None Immune
OG0000708	Amel	LOC725931	None Immune
OG0000709	Amel	LOC725391	None Immune
OG0000710	Amel	LOC551621	None Immune
OG0000711	Amel	LOC551867	None Immune
OG0000712	Amel	LOC413842	None Immune
OG0000713	Amel	LOC412349	None Immune
OG0000715	Amel	LOC726259	Putative Immune
OG0000716	Amel	LOC726658	None Immune
OG0000717	Amel	LOC726670	None Immune
OG0000718	Amel	LOC727157	None Immune
OG0000718	Amel	LOC409176	None Immune
OG0000719	Amel	LOC100577192	None Immune
OG0000720	Amel	LOC100577845	None Immune
OG0000721	Amel	LOC725288	None Immune
OG0000721	Amel	LOC113219124	None Immune
OG0000722	Amel	LOC102655287	None Immune
OG0000722	Amel	LOC100576498	None Immune
OG0000722	Amel	LOC113218735	None Immune
OG0000722	Amel	LOC409695	None Immune
OG0000722	Amel	LOC409257	None Immune
OG0000723	Amel	LOC552632	None Immune
OG0000724	Amel	LOC725578	None Immune
OG0000725	Amel	LOC107964838	None Immune
OG0000727	Amel	LOC411576	None Immune
OG0000728	Amel	LOC725465	None Immune
OG0000729	Amel	LOC411805	None Immune
OG0000730	Amel	LOC413594	None Immune
OG0000732	Amel	LOC102654871	None Immune
OG0000733	Amel	LOC411026	None Immune
OG0000734	Amel	LOC725329	None Immune
OG0000735	Amel	LOC102655141	None Immune
OG0000735	Amel	LOC410177	None Immune
OG0000736	Amel	LOC410756	None Immune
OG0000737	Amel	LOC725429	None Immune
OG0000738	Amel	LOC100578586	None Immune
OG0000739	Amel	LOC726554	None Immune
OG0000740	Amel	LOC413663	Immune
OG0000741	Amel	LOC550726	None Immune
OG0000742	Amel	LOC726434	None Immune
OG0000743	Amel	LOC724847	None Immune
OG0000744	Amel	LOC552274	None Immune
OG0000747	Amel	LOC107965279	None Immune
OG0000747	Amel	LOC727037	None Immune
OG0000747	Amel	LOC727193	None Immune
OG0000748	Amel	LOC412850	None Immune
OG0000749	Amel	LOC727272	None Immune
OG0000750	Amel	LOC100579019	None Immune
OG0000751	Amel	LOC113219361	None Immune
OG0000751	Amel	LOC102656321	None Immune
OG0000751	Amel	LOC102654906	None Immune
OG0000751	Amel	LOC113219367	None Immune
OG0000752	Amel	LOC409691	None Immune
OG0000753	Amel	LOC410041	None Immune
OG0000754	Amel	LOC411006	None Immune
OG0000755	Amel	LOC724922	None Immune
OG0000756	Amel	LOC724604	None Immune
OG0000757	Amel	LOC107965670	None Immune
OG0000758	Amel	LOC411910	None Immune
OG0000759	Amel	LOC726405	None Immune
OG0000760	Amel	LOC100576563	None Immune
OG0000761	Amel	LOC409298	None Immune
OG0000762	Amel	LOC408320	None Immune
OG0000763	Amel	LOC100577506	None Immune
OG0000765	Amel	CSP3	None Immune
OG0000766	Amel	LOC412423	None Immune
OG0000767	Amel	LOC551688	Putative Immune
OG0000767	Amel	LOC727311	Putative Immune
OG0000768	Amel	Psq	None Immune
OG0000769	Amel	LOC551463	None Immune
OG0000770	Amel	LOC550685	None Immune
OG0000771	Amel	LOC409232	None Immune
OG0000772	Amel	LOC551580	None Immune
OG0000773	Amel	LOC727510	None Immune
OG0000773	Amel	LOC107965795	None Immune
OG0000773	Amel	LOC113219105	None Immune
OG0000773	Amel	LOC102654368	None Immune
OG0000774	Amel	LOC408497	None Immune
OG0000776	Amel	LOC102653759	None Immune
OG0000777	Amel	LOC102654626	None Immune
OG0000778	Amel	LOC724290	None Immune
OG0000779	Amel	LOC408391	None Immune
OG0000780	Amel	LOC724408	Immune
OG0000781	Amel	LOC725936	None Immune
OG0000782	Amel	LOC725717	None Immune
OG0000783	Amel	LOC412284	None Immune
OG0000784	Amel	LOC100578281	None Immune
OG0000785	Amel	LOC413837	None Immune
OG0000786	Amel	LOC408641	None Immune
OG0000787	Amel	LOC100576514	None Immune
OG0000788	Amel	LOC409636	None Immune
OG0000789	Amel	LOC552619	None Immune
OG0000790	Amel	LOC413699	None Immune
OG0000791	Amel	LOC413425	None Immune
OG0000792	Amel	LOC100578296	None Immune
OG0000793	Amel	LOC411496	None Immune
OG0000794	Amel	LOC724745	None Immune
OG0000794	Amel	LOC724655	None Immune
OG0000795	Amel	LOC724177	None Immune
OG0000796	Amel	LOC409028	None Immune
OG0000797	Amel	LOC411978	Putative Immune
OG0000798	Amel	vas	None Immune
OG0000799	Amel	LOC411048	None Immune
OG0000800	Amel	LOC724304	None Immune
OG0000801	Amel	LOC413383	None Immune
OG0000802	Amel	LOC409244	None Immune
OG0000803	Amel	LOC102654047	None Immune
OG0000803	Amel	LOC113218616	None Immune
OG0000804	Amel	LOC410365	None Immune
OG0000805	Amel	LOC724962	None Immune
OG0000806	Amel	LOC725341	None Immune
OG0000807	Amel	LOC413073	None Immune
OG0000808	Amel	LOC725320	None Immune
OG0000809	Amel	LOC409780	None Immune
OG0000810	Amel	LOC411554	None Immune
OG0000811	Amel	LOC727246	None Immune
OG0000812	Amel	LOC412320	None Immune
OG0000813	Amel	LOC552812	None Immune
OG0000814	Amel	LOC107965485	Immune
OG0000814	Amel	LOC410555	Immune
OG0000815	Amel	LOC411347	None Immune
OG0000816	Amel	LOC551478	None Immune
OG0000817	Amel	LOC725211	None Immune
OG0000818	Amel	LOC409521	None Immune
OG0000819	Amel	LOC100576754	None Immune
OG0000820	Amel	LOC551916	None Immune
OG0000821	Amel	LOC411306	None Immune
OG0000822	Amel	LOC107963989	None Immune
OG0000822	Amel	LOC725506	None Immune
OG0000823	Amel	LOC724323	None Immune
OG0000824	Amel	LOC411614	None Immune
OG0000825	Amel	LOC100578547	None Immune
OG0000826	Amel	LOC408406	None Immune
OG0000827	Amel	LOC551570	None Immune
OG0000837	Amel	LOC727444	None Immune
OG0000838	Amel	LOC413468	None Immune
OG0000839	Amel	LOC411974	None Immune
OG0000840	Amel	LOC408693	None Immune
OG0000841	Amel	LOC726019	None Immune
OG0000842	Amel	LOC551431	None Immune
OG0000843	Amel	LOC411692	None Immune
OG0000844	Amel	LOC408359	None Immune
OG0000845	Amel	LOC410617	None Immune
OG0000846	Amel	LOC724948	None Immune
OG0000847	Amel	LOC412083	None Immune
OG0000848	Amel	LOC726718	None Immune
OG0000849	Amel	LOC552634	None Immune
OG0000850	Amel	LOC413030	None Immune
OG0000851	Amel	LOC551849	None Immune
OG0000852	Amel	LOC552114	None Immune
OG0000853	Amel	LOC551646	None Immune
OG0000853	Amel	LOC113219404	None Immune
OG0000853	Amel	LOC113219417	None Immune
OG0000854	Amel	LOC409334	None Immune
OG0000855	Amel	LOC552728	None Immune
OG0000856	Amel	LOC408272	None Immune
OG0000857	Amel	LOC411507	None Immune
OG0000858	Amel	LOC413711	None Immune
OG0000859	Amel	LOC413917	None Immune
OG0000860	Amel	LOC409022	None Immune
OG0000860	Amel	LOC113219007	None Immune
OG0000862	Amel	LOC551330	None Immune
OG0000863	Amel	LOC409326	None Immune
OG0000864	Amel	LOC100577255	None Immune
OG0000865	Amel	LOC413081	None Immune
OG0000866	Amel	LOC552441	None Immune
OG0000867	Amel	LOC552386	None Immune
OG0000868	Amel	LOC102655112	None Immune
OG0000869	Amel	LOC411100	None Immune
OG0000870	Amel	LOC412303	None Immune
OG0000871	Amel	LOC552079	None Immune
OG0000872	Amel	LOC724515	None Immune
OG0000872	Amel	LOC113218792	None Immune
OG0000873	Amel	LOC551861	None Immune
OG0000874	Amel	Ripk5	None Immune
OG0000875	Amel	LOC410627	Putative Immune
OG0000875	Amel	LOC102656143	Putative Immune
OG0000877	Amel	LOC412778	None Immune
OG0000878	Amel	LOC552332	None Immune
OG0000879	Amel	LOC552700	None Immune
OG0000880	Amel	LOC412412	None Immune
OG0000881	Amel	LOC100576647	None Immune
OG0000882	Amel	LOC725736	None Immune
OG0000882	Amel	LOC551671	None Immune
OG0000883	Amel	LOC100576421	None Immune
OG0000884	Amel	LOC724618	None Immune
OG0000885	Amel	LOC412626	None Immune
OG0000886	Amel	LOC413125	Putative Immune
OG0000887	Amel	LOC725617	None Immune
OG0000888	Amel	LOC725167	None Immune
OG0000889	Amel	LOC413784	None Immune
OG0000890	Amel	egh	None Immune
OG0000891	Amel	LOC409581	None Immune
OG0000892	Amel	Tpcn1	None Immune
OG0000893	Amel	LOC552510	None Immune
OG0000894	Amel	LOC413204	None Immune
OG0000895	Amel	LOC551795	None Immune
