Orthogroup	Species	GeneID
OG0000582	Amel	LOC409396
OG0000583	Amel	LOC726612
OG0000584	Amel	LOC410254
OG0000585	Amel	LOC725910
OG0000586	Amel	LOC551303
OG0000587	Amel	LOC552329
OG0000588	Amel	NFRKB
OG0000589	Amel	LOC107964403
OG0000590	Amel	LOC725732
OG0000591	Amel	LOC413650
OG0000592	Amel	LOC413713
OG0000594	Amel	LOC552001
OG0000595	Amel	LOC411148
OG0000596	Amel	LOC409485
OG0000597	Amel	LOC406105
OG0000597	Amel	LOC726134
OG0000597	Amel	LOC411223
OG0000597	Amel	LOC113219221
OG0000598	Amel	LOC412918
OG0000599	Amel	LOC411156
OG0000601	Amel	NOS
OG0000602	Amel	LOC724865
OG0000603	Amel	LOC409465
OG0000605	Amel	Vg
OG0000606	Amel	LOC552476
OG0000607	Amel	LOC724930
OG0000608	Amel	LOC412727
OG0000609	Amel	Dl
OG0000609	Amel	LOC411712
OG0000610	Amel	LOC726966
OG0000611	Amel	LOC107964964
OG0000612	Amel	LOC727424
OG0000613	Amel	LOC107965219
OG0000614	Amel	LOC412541
OG0000615	Amel	LOC727055
OG0000616	Amel	LOC409692
OG0000616	Amel	LOC410609
OG0000617	Amel	LOC552109
OG0000618	Amel	LOC551450
OG0000619	Amel	LOC408509
OG0000620	Amel	LOC551690
OG0000621	Amel	LOC412748
OG0000622	Amel	LOC413380
OG0000622	Amel	LOC413379
OG0000623	Amel	LOC100576435
OG0000624	Amel	LOC100576373
OG0000625	Amel	LOC412934
OG0000625	Amel	LOC551845
OG0000626	Amel	LOC724455
OG0000627	Amel	LOC494509
OG0000628	Amel	LOC411718
OG0000628	Amel	LOC551148
OG0000629	Amel	LOC410553
OG0000629	Amel	LOC113218537
OG0000630	Amel	LOC411411
OG0000631	Amel	LOC551936
OG0000632	Amel	LOC412506
OG0000633	Amel	LOC551012
OG0000634	Amel	Mrjp8
OG0000634	Amel	Mrjp1
OG0000634	Amel	Mrjp2
OG0000634	Amel	Mrjp5
OG0000634	Amel	Mrjp3
OG0000634	Amel	Mrjp4
OG0000634	Amel	Mrjp6
OG0000634	Amel	Mrjp7
OG0000634	Amel	Mrjp9
OG0000634	Amel	LOC102654393
OG0000635	Amel	Def1
OG0000636	Amel	LOC410179
OG0000637	Amel	LOC107964640
OG0000638	Amel	LOC102653890
OG0000638	Amel	LOC113219196
OG0000638	Amel	LOC410416
OG0000652	Amel	LOC551398
OG0000653	Amel	LOC724172
OG0000654	Amel	LOC726913
OG0000656	Amel	LOC413252
OG0000657	Amel	LOC551982
OG0000658	Amel	LOC409252
OG0000659	Amel	LOC102654349
OG0000660	Amel	LOC551517
OG0000661	Amel	LOC551962
OG0000662	Amel	LOC409164
OG0000663	Amel	LOC727300
OG0000663	Amel	LOC113218590
OG0000664	Amel	LOC408657
OG0000665	Amel	LOC725059
OG0000666	Amel	LOC726137
OG0000668	Amel	LOC107964493
OG0000668	Amel	LOC100577015
OG0000669	Amel	Eth
OG0000670	Amel	LOC726599
OG0000671	Amel	LOC726040
OG0000672	Amel	LOC551824
OG0000673	Amel	LOC408539
OG0000674	Amel	LOC410408
OG0000675	Amel	LOC408902
OG0000676	Amel	LOC551837
OG0000677	Amel	LOC551494
OG0000678	Amel	LOC411808
OG0000679	Amel	LOC413106
OG0000680	Amel	LOC412712
OG0000681	Amel	LOC409843
OG0000682	Amel	LOC409404
OG0000683	Amel	LOC550732
OG0000684	Amel	LOC727146
OG0000685	Amel	LOC551309
OG0000686	Amel	LOC411249
OG0000687	Amel	LOC411009
OG0000688	Amel	LOC551497
OG0000689	Amel	LOC411647
OG0000690	Amel	LOC726698
OG0000691	Amel	LOC413578
OG0000692	Amel	LOC551537
OG0000693	Amel	LOC408461
OG0000694	Amel	LOC411991
OG0000695	Amel	LOC411807
OG0000695	Amel	LOC413553
OG0000696	Amel	LOC410096
OG0000697	Amel	LOC410085
OG0000698	Amel	Err
OG0000699	Amel	cact1
OG0000699	Amel	LOC725766
OG0000699	Amel	LOC411012
OG0000700	Amel	LOC413781
OG0000701	Amel	LOC102654791
OG0000702	Amel	LOC726429
OG0000703	Amel	LOC100578774
OG0000704	Amel	LOC410785
OG0000705	Amel	LOC550901
OG0000706	Amel	LOC408831
OG0000707	Amel	LOC100576413
OG0000708	Amel	LOC725931
OG0000709	Amel	LOC725391
OG0000710	Amel	LOC551621
OG0000711	Amel	LOC551867
OG0000712	Amel	LOC413842
OG0000713	Amel	LOC412349
OG0000715	Amel	LOC726259
OG0000716	Amel	LOC726658
OG0000717	Amel	LOC726670
OG0000718	Amel	LOC727157
OG0000718	Amel	LOC409176
OG0000719	Amel	LOC100577192
OG0000720	Amel	LOC100577845
OG0000721	Amel	LOC725288
OG0000721	Amel	LOC113219124
OG0000722	Amel	LOC102655287
OG0000722	Amel	LOC100576498
OG0000722	Amel	LOC113218735
OG0000722	Amel	LOC409695
OG0000722	Amel	LOC409257
OG0000723	Amel	LOC552632
OG0000724	Amel	LOC725578
OG0000725	Amel	LOC107964838
OG0000727	Amel	LOC411576
OG0000728	Amel	LOC725465
OG0000729	Amel	LOC411805
OG0000730	Amel	LOC413594
OG0000732	Amel	LOC102654871
OG0000733	Amel	LOC411026
OG0000734	Amel	LOC725329
OG0000735	Amel	LOC102655141
OG0000735	Amel	LOC410177
OG0000736	Amel	LOC410756
OG0000737	Amel	LOC725429
OG0000738	Amel	LOC100578586
OG0000739	Amel	LOC726554
OG0000740	Amel	LOC413663
OG0000741	Amel	LOC550726
OG0000742	Amel	LOC726434
OG0000743	Amel	LOC724847
OG0000744	Amel	LOC552274
OG0000747	Amel	LOC107965279
OG0000747	Amel	LOC727037
OG0000747	Amel	LOC727193
OG0000748	Amel	LOC412850
OG0000749	Amel	LOC727272
OG0000750	Amel	LOC100579019
OG0000751	Amel	LOC113219361
OG0000751	Amel	LOC102656321
OG0000751	Amel	LOC102654906
OG0000751	Amel	LOC113219367
OG0000752	Amel	LOC409691
OG0000753	Amel	LOC410041
OG0000754	Amel	LOC411006
OG0000755	Amel	LOC724922
OG0000756	Amel	LOC724604
OG0000757	Amel	LOC107965670
OG0000758	Amel	LOC411910
OG0000759	Amel	LOC726405
OG0000760	Amel	LOC100576563
OG0000761	Amel	LOC409298
OG0000762	Amel	LOC408320
OG0000763	Amel	LOC100577506
OG0000765	Amel	CSP3
OG0000766	Amel	LOC412423
OG0000767	Amel	LOC551688
OG0000767	Amel	LOC727311
OG0000768	Amel	Psq
OG0000769	Amel	LOC551463
OG0000770	Amel	LOC550685
OG0000771	Amel	LOC409232
OG0000772	Amel	LOC551580
OG0000773	Amel	LOC727510
OG0000773	Amel	LOC107965795
OG0000773	Amel	LOC113219105
OG0000773	Amel	LOC102654368
OG0000774	Amel	LOC408497
OG0000776	Amel	LOC102653759
OG0000777	Amel	LOC102654626
OG0000778	Amel	LOC724290
OG0000779	Amel	LOC408391
OG0000780	Amel	LOC724408
OG0000781	Amel	LOC725936
OG0000782	Amel	LOC725717
OG0000783	Amel	LOC412284
OG0000784	Amel	LOC100578281
OG0000785	Amel	LOC413837
OG0000786	Amel	LOC408641
OG0000787	Amel	LOC100576514
OG0000788	Amel	LOC409636
OG0000789	Amel	LOC552619
OG0000790	Amel	LOC413699
OG0000791	Amel	LOC413425
OG0000792	Amel	LOC100578296
OG0000793	Amel	LOC411496
OG0000794	Amel	LOC724745
OG0000794	Amel	LOC724655
OG0000795	Amel	LOC724177
OG0000796	Amel	LOC409028
OG0000797	Amel	LOC411978
OG0000798	Amel	vas
OG0000799	Amel	LOC411048
OG0000800	Amel	LOC724304
OG0000801	Amel	LOC413383
OG0000802	Amel	LOC409244
OG0000803	Amel	LOC102654047
OG0000803	Amel	LOC113218616
OG0000804	Amel	LOC410365
OG0000805	Amel	LOC724962
OG0000806	Amel	LOC725341
OG0000807	Amel	LOC413073
OG0000808	Amel	LOC725320
OG0000809	Amel	LOC409780
OG0000810	Amel	LOC411554
OG0000811	Amel	LOC727246
OG0000812	Amel	LOC412320
OG0000813	Amel	LOC552812
OG0000814	Amel	LOC107965485
OG0000814	Amel	LOC410555
OG0000815	Amel	LOC411347
OG0000816	Amel	LOC551478
OG0000817	Amel	LOC725211
OG0000818	Amel	LOC409521
OG0000819	Amel	LOC100576754
OG0000820	Amel	LOC551916
OG0000821	Amel	LOC411306
OG0000822	Amel	LOC107963989
OG0000822	Amel	LOC725506
OG0000823	Amel	LOC724323
OG0000824	Amel	LOC411614
OG0000825	Amel	LOC100578547
OG0000826	Amel	LOC408406
OG0000827	Amel	LOC551570
OG0000837	Amel	LOC727444
OG0000838	Amel	LOC413468
OG0000839	Amel	LOC411974
OG0000840	Amel	LOC408693
OG0000841	Amel	LOC726019
OG0000842	Amel	LOC551431
OG0000843	Amel	LOC411692
OG0000844	Amel	LOC408359
OG0000845	Amel	LOC410617
OG0000846	Amel	LOC724948
OG0000847	Amel	LOC412083
OG0000848	Amel	LOC726718
OG0000849	Amel	LOC552634
OG0000850	Amel	LOC413030
OG0000851	Amel	LOC551849
OG0000852	Amel	LOC552114
OG0000853	Amel	LOC551646
OG0000853	Amel	LOC113219404
OG0000853	Amel	LOC113219417
OG0000854	Amel	LOC409334
OG0000855	Amel	LOC552728
OG0000856	Amel	LOC408272
OG0000857	Amel	LOC411507
OG0000858	Amel	LOC413711
OG0000859	Amel	LOC413917
OG0000860	Amel	LOC409022
OG0000860	Amel	LOC113219007
OG0000862	Amel	LOC551330
OG0000863	Amel	LOC409326
OG0000864	Amel	LOC100577255
OG0000865	Amel	LOC413081
OG0000866	Amel	LOC552441
OG0000867	Amel	LOC552386
OG0000868	Amel	LOC102655112
OG0000869	Amel	LOC411100
OG0000870	Amel	LOC412303
OG0000871	Amel	LOC552079
OG0000872	Amel	LOC724515
OG0000872	Amel	LOC113218792
OG0000873	Amel	LOC551861
OG0000874	Amel	Ripk5
OG0000875	Amel	LOC410627
OG0000875	Amel	LOC102656143
OG0000877	Amel	LOC412778
OG0000878	Amel	LOC552332
OG0000879	Amel	LOC552700
OG0000880	Amel	LOC412412
OG0000881	Amel	LOC100576647
OG0000882	Amel	LOC725736
OG0000882	Amel	LOC551671
OG0000883	Amel	LOC100576421
OG0000884	Amel	LOC724618
OG0000885	Amel	LOC412626
OG0000886	Amel	LOC413125
OG0000887	Amel	LOC725617
OG0000888	Amel	LOC725167
OG0000889	Amel	LOC413784
OG0000890	Amel	egh
OG0000891	Amel	LOC409581
OG0000892	Amel	Tpcn1
OG0000893	Amel	LOC552510
OG0000894	Amel	LOC413204
OG0000895	Amel	LOC551795
OG0000896	Amel	LOC408590
OG0000897	Amel	LOC409734
OG0000898	Amel	LOC100577140
OG0000900	Amel	LOC552468
OG0000901	Amel	LOC551796
OG0000902	Amel	LOC409662
OG0000903	Amel	LOC725252
OG0000904	Amel	LOC552611
OG0000905	Amel	LOC409263
OG0000906	Amel	LOC410159
OG0000907	Amel	LOC409105
OG0000908	Amel	LOC551442
OG0000909	Amel	LOC100578349
OG0000910	Amel	Hb
OG0000911	Amel	LOC100577846
OG0000912	Amel	LOC411140
OG0000913	Amel	LOC726163
OG0000914	Amel	LOC411812
OG0000915	Amel	LOC408386
OG0000916	Amel	LOC724951
OG0000916	Amel	LOC724995
OG0000916	Amel	LOC724907
OG0000916	Amel	LOC552139
OG0000917	Amel	LOC408361
OG0000919	Amel	LOC100576957
OG0000920	Amel	LOC552567
OG0000921	Amel	LOC411240
OG0000922	Amel	LOC410394
OG0000923	Amel	LOC552685
OG0000923	Amel	LOC113218932
OG0000924	Amel	LOC552709
OG0000925	Amel	LOC552534
OG0000926	Amel	LOC100579049
OG0000927	Amel	LOC413759
OG0000928	Amel	LOC408926
OG0000929	Amel	LOC727113
OG0000930	Amel	Tg
OG0000931	Amel	LOC100577082
OG0000932	Amel	LOC552038
OG0000934	Amel	LOC552771
OG0000935	Amel	LOC726171
OG0000936	Amel	LOC551042
OG0000937	Amel	LOC726260
OG0000938	Amel	LOC408594
OG0000939	Amel	LOC413451
OG0000940	Amel	LOC413539
OG0000941	Amel	LOC412125
OG0000942	Amel	LOC552260
OG0000943	Amel	LOC725680
OG0000944	Amel	LOC725270
OG0000944	Amel	LOC726735
OG0000945	Amel	LOC410706
OG0000946	Amel	PGRP-S3
OG0000947	Amel	LOC411280
OG0000948	Amel	LOC726063
OG0000949	Amel	LOC552564
OG0000950	Amel	LOC411707
OG0000951	Amel	LOC412927
OG0000952	Amel	LOC413627
OG0000953	Amel	LOC727192
OG0000954	Amel	LOC724494
OG0000955	Amel	LOC100578975
OG0000956	Amel	LOC552381
OG0000957	Amel	LOC107964765
OG0000957	Amel	LOC409274
OG0000958	Amel	LOC408808
OG0000959	Amel	LOC411018
OG0000960	Amel	LOC409036
OG0000961	Amel	LOC726415
OG0000962	Amel	LOC551137
OG0000963	Amel	LOC412451
OG0000964	Amel	LOC409005
OG0000965	Amel	LOC551972
OG0000966	Amel	LOC412064
OG0000967	Amel	LOC551429
OG0000968	Amel	LOC550977
OG0000969	Amel	Glurb
OG0000970	Amel	LOC408449
OG0000971	Amel	LOC100577102
OG0000972	Amel	LOC413590
OG0000973	Amel	LOC409588
OG0000974	Amel	LOC408587
OG0000975	Amel	LOC107964835
OG0000976	Amel	LOC409476
OG0000977	Amel	LOC725756
OG0000977	Amel	LOC102654520
OG0000978	Amel	LOC411732
OG0000979	Amel	LOC726469
OG0000980	Amel	LOC409102
OG0000980	Amel	LOC102656283
OG0000981	Amel	LOC725707
OG0000982	Amel	LOC409886
OG0000983	Amel	LOC412846
OG0000984	Amel	LOC408742
OG0000985	Amel	LOC413490
OG0000986	Amel	LOC102654083
OG0000987	Amel	LOC412505
OG0000988	Amel	LOC100578269
OG0000989	Amel	LOC113218556
OG0000989	Amel	LOC726591
OG0000990	Amel	LOC413265
OG0000991	Amel	LOC408952
OG0000992	Amel	LOC411450
OG0000993	Amel	LOC412243
OG0000994	Amel	LOC724971
OG0000995	Amel	LOC412801
OG0000996	Amel	LOC410639
OG0000997	Amel	LOC113218569
OG0000998	Amel	LOC412115
OG0000999	Amel	LOC413034
OG0001000	Amel	Tret1
OG0001001	Amel	LOC411488
OG0001002	Amel	LOC413891
OG0001003	Amel	LOC410270
OG0001004	Amel	LOC410256
OG0001005	Amel	LOC413428
OG0001006	Amel	LOC551257
OG0001007	Amel	LOC413906
OG0001008	Amel	LOC725274
OG0001009	Amel	LOC412560
OG0001010	Amel	LOC409247
OG0001011	Amel	LOC726373
OG0001012	Amel	LOC408456
OG0001013	Amel	LOC552840
OG0001014	Amel	LOC727129
OG0001015	Amel	LOC413925
OG0001016	Amel	LOC100576216
OG0001018	Amel	LOC102655679
OG0001019	Amel	LOC410288
OG0001020	Amel	LOC413567
OG0001021	Amel	LOC726862
OG0001022	Amel	Dnmt1a
OG0001022	Amel	LOC726540
OG0001023	Amel	LOC408347
OG0001024	Amel	LOC411972
OG0001025	Amel	LOC410558
OG0001026	Amel	LOC724789
OG0001027	Amel	LOC408384
OG0001028	Amel	LOC411062
OG0001029	Amel	LOC727229
OG0001030	Amel	LOC412746
OG0001031	Amel	LOC551235
OG0001032	Amel	LOC726071
OG0001033	Amel	LOC410094
OG0001034	Amel	LOC551760
OG0001035	Amel	LOC100578266
OG0001036	Amel	LOC552472
OG0001037	Amel	LOC411930
OG0001038	Amel	LOC552605
OG0001039	Amel	LOC413173
OG0001040	Amel	LOC413935
OG0001041	Amel	LOC409355
OG0001042	Amel	LOC410632
OG0001043	Amel	LOC408275
OG0001044	Amel	LOC724718
OG0001045	Amel	LOC552479
OG0001046	Amel	LOC411995
OG0001047	Amel	LOC100578370
OG0001048	Amel	LOC726814
OG0001049	Amel	LOC102654166
OG0001050	Amel	LOC409061
OG0001051	Amel	LOC412643
OG0001052	Amel	A4
OG0001052	Amel	LOC726446
OG0001053	Amel	LOC725130
OG0001054	Amel	LOC107963961
OG0001054	Amel	LOC100576990
OG0001055	Amel	LOC107966053
OG0001056	Amel	LOC725634
OG0001057	Amel	LOC409155
OG0001058	Amel	LOC408877
OG0001059	Amel	LOC552062
OG0001060	Amel	LOC413346
OG0001061	Amel	LOC409832
OG0001063	Amel	LOC413667
OG0001064	Amel	LOC409258
OG0001065	Amel	LOC413994
OG0001066	Amel	LOC412103
OG0001067	Amel	LOC412397
OG0001068	Amel	LOC409708
OG0001068	Amel	LOC409709
OG0001069	Amel	LOC551768
OG0001069	Amel	LOC413613
OG0001070	Amel	LOC411447
OG0001071	Amel	LOC107964600
OG0001071	Amel	LOC102654344
OG0001071	Amel	LOC113218879
OG0001072	Amel	LOC113218767
OG0001073	Amel	LOC727166
OG0001073	Amel	LOC727333
OG0001073	Amel	LOC113218558
OG0001074	Amel	LOC100577397
OG0001075	Amel	LOC408504
OG0001076	Amel	LOC726231
OG0001077	Amel	Eaat-2
OG0001078	Amel	LOC551922
OG0001079	Amel	LOC552491
OG0001080	Amel	LOC100577997
OG0001081	Amel	LOC413384
OG0001082	Amel	LOC100577787
OG0001082	Amel	LOC725205
OG0001083	Amel	LOC408548
OG0001084	Amel	LOC413670
OG0001085	Amel	LOC724829
OG0001086	Amel	LOC551203
OG0001087	Amel	LOC550663
OG0001088	Amel	LOC408438
OG0001089	Amel	LOC410938
OG0001090	Amel	LOC411404
OG0001091	Amel	LOC411510
OG0001092	Amel	LOC552535
OG0001093	Amel	LOC410070
OG0001094	Amel	LOC725841
OG0001095	Amel	LOC724851
OG0001096	Amel	LOC113218991
OG0001097	Amel	LOC724192
OG0001098	Amel	LOC413785
OG0001099	Amel	LOC409724
OG0001100	Amel	LOC412865
OG0001101	Amel	LOC725502
OG0001102	Amel	LOC552815
OG0001103	Amel	LOC410549
OG0001104	Amel	LOC724787
OG0001105	Amel	LOC724864
OG0001106	Amel	LOC726839
OG0001107	Amel	LOC412808
OG0001107	Amel	LOC551180
OG0001107	Amel	LOC551224
OG0001108	Amel	LOC413989
OG0001109	Amel	LOC551311
OG0001110	Amel	LOC102654783
OG0001111	Amel	LOC410361
OG0001112	Amel	LOC726283
OG0001113	Amel	LOC409596
OG0001114	Amel	LOC410273
OG0001115	Amel	LOC413195
OG0001116	Amel	Pla2
OG0001116	Amel	LOC724436
OG0001117	Amel	LOC725452
OG0001118	Amel	LOC409616
OG0001119	Amel	LOC100576759
OG0001119	Amel	LOC413757
OG0001120	Amel	LOC412220
OG0001121	Amel	LOC412536
OG0001122	Amel	LOC408973
OG0001123	Amel	LOC551811
OG0001136	Amel	LOC552211
OG0001137	Amel	LOC725070
OG0001138	Amel	LOC551563
OG0001139	Amel	LOC413142
OG0001140	Amel	LOC412700
OG0001141	Amel	LOC552075
OG0001142	Amel	LOC725290
OG0001143	Amel	LOC551053
OG0001144	Amel	LOC409924
OG0001145	Amel	LOC552052
OG0001146	Amel	LOC727074
OG0001147	Amel	LOC408883
OG0001148	Amel	LOC408878
OG0001148	Amel	LOC725498
OG0001149	Amel	LOC551020
OG0001150	Amel	LOC410782
OG0001151	Amel	LOC412666
OG0001151	Amel	LOC551178
OG0001152	Amel	LOC410337
OG0001153	Amel	LOC412279
OG0001154	Amel	LOC726498
OG0001155	Amel	LOC552743
OG0001156	Amel	Dop3
OG0001157	Amel	LOC552301
OG0001158	Amel	Adar
OG0001159	Amel	LOC409439
OG0001160	Amel	LOC413101
OG0001161	Amel	LOC409849
OG0001162	Amel	LOC552095
OG0001163	Amel	LOC552501
OG0001164	Amel	LOC102653764
OG0001165	Amel	Y-y
OG0001166	Amel	LOC410643
OG0001167	Amel	LOC113219327
OG0001167	Amel	LOC410648
OG0001168	Amel	LOC409357
OG0001169	Amel	LOC551927
OG0001170	Amel	LOC409678
OG0001171	Amel	LOC727269
OG0001172	Amel	LOC551097
OG0001173	Amel	LOC727001
OG0001174	Amel	LOC411381
OG0001175	Amel	LOC725395
OG0001176	Amel	LOC413270
OG0001177	Amel	LOC412638
OG0001178	Amel	LOC725040
OG0001179	Amel	LOC551410
OG0001180	Amel	LOC724701
OG0001181	Amel	LOC412762
OG0001182	Amel	LOC552559
OG0001183	Amel	LOC726941
OG0001185	Amel	LOC411335
OG0001186	Amel	LOC412251
OG0001187	Amel	LOC411362
OG0001188	Amel	LOC100577875
OG0001189	Amel	LOC409401
OG0001190	Amel	LOC725057
OG0001191	Amel	LOC412827
OG0001192	Amel	LOC410819
OG0001193	Amel	LOC410820
OG0001194	Amel	LOC100576770
OG0001195	Amel	LOC552327
OG0001196	Amel	LOC100576826
OG0001197	Amel	LOC412127
OG0001198	Amel	LOC410864
OG0001199	Amel	LOC724925
OG0001200	Amel	LOC411186
OG0001201	Amel	LOC725081
OG0001202	Amel	LOC725136
OG0001203	Amel	LOC409497
OG0001204	Amel	LOC409876
OG0001205	Amel	LOC409642
OG0001206	Amel	Nrx-1
OG0001207	Amel	LOC100577047
OG0001208	Amel	LOC410155
OG0001209	Amel	LOC100578399
OG0001210	Amel	LOC411555
OG0001211	Amel	LOC412777
OG0001212	Amel	LOC409712
OG0001213	Amel	LOC100577139
OG0001214	Amel	LOC726904
OG0001215	Amel	LOC100577106
OG0001215	Amel	LOC102656490
OG0001216	Amel	LOC724507
OG0001217	Amel	LOC726766
OG0001218	Amel	LOC410753
OG0001219	Amel	LOC409952
OG0001220	Amel	LOC100578661
OG0001221	Amel	LOC552040
OG0001222	Amel	LOC409718
OG0001223	Amel	LOC411822
OG0001224	Amel	LOC410080
OG0001225	Amel	LOC724695
OG0001226	Amel	LOC410351
OG0001227	Amel	LOC724435
OG0001228	Amel	LOC552577
OG0001229	Amel	LOC724233
OG0001230	Amel	LOC411969
OG0001231	Amel	LOC726385
OG0001232	Amel	LOC411931
OG0001234	Amel	LOC100578068
OG0001235	Amel	LOC551462
OG0001236	Amel	LOC724819
OG0001237	Amel	LOC113218873
OG0001239	Amel	LOC550695
OG0001240	Amel	LOC413345
OG0001241	Amel	LOC408924
OG0001242	Amel	LOC409558
OG0001243	Amel	LOC550656
OG0001244	Amel	LOC100577296
OG0001245	Amel	LOC724672
OG0001246	Amel	LOC724205
OG0001247	Amel	LOC406114
OG0001248	Amel	LOC552522
OG0001249	Amel	LOC551242
OG0001250	Amel	LOC410204
OG0001251	Amel	LOC724780
OG0001252	Amel	LOC726039
OG0001253	Amel	LOC410779
OG0001254	Amel	LOC100578467
OG0001255	Amel	LOC552461
OG0001256	Amel	LOC727634
OG0001257	Amel	LOC410577
OG0001258	Amel	LOC726121
OG0001259	Amel	Pet117
OG0001261	Amel	LOC551488
OG0001262	Amel	LOC100578011
OG0001263	Amel	LOC409395
OG0001264	Amel	LOC414027
OG0001265	Amel	INTS8
OG0001266	Amel	LOC102656337
OG0001267	Amel	LOC411365
OG0001268	Amel	Cac
OG0001269	Amel	LOC551917
OG0001270	Amel	LOC100577596
OG0001271	Amel	LOC411759
OG0001273	Amel	LOC413802
OG0001274	Amel	LOC100578909
OG0001275	Amel	LOC413047
OG0001276	Amel	LOC413643
OG0001277	Amel	LOC408333
OG0001278	Amel	LOC725187
OG0001279	Amel	LOC551296
OG0001280	Amel	LOC100578559
OG0001281	Amel	LOC726999
OG0001282	Amel	LOC726990
OG0001283	Amel	LOC413762
OG0001284	Amel	LOC725934
OG0001285	Amel	LOC411114
OG0001286	Amel	LOC550966
OG0001287	Amel	Glob1
OG0001288	Amel	LOC724306
OG0001289	Amel	LOC725683
OG0001290	Amel	LOC410732
OG0001291	Amel	LOC409728
OG0001292	Amel	LOC408853
OG0001293	Amel	LOC408602
OG0001294	Amel	LOC413328
OG0001295	Amel	LOC102656360
OG0001297	Amel	LOC411014
OG0001298	Amel	LOC724923
OG0001299	Amel	LOC410050
OG0001300	Amel	H
OG0001301	Amel	LOC411503
OG0001302	Amel	LOC726237
OG0001303	Amel	LOC552561
OG0001304	Amel	LOC408967
OG0001305	Amel	LOC726746
OG0001306	Amel	LOC408989
OG0001308	Amel	LOC100578300
OG0001309	Amel	IF-2mt
OG0001310	Amel	LOC409663
OG0001311	Amel	LOC724540
OG0001311	Amel	LOC113218760
OG0001311	Amel	LOC113219414
OG0001312	Amel	LOC100578243
OG0001312	Amel	LOC113218757
OG0001313	Amel	LOC100577196
OG0001314	Amel	LOC413498
OG0001315	Amel	LOC724607
OG0001316	Amel	LOC726131
OG0001317	Amel	LOC100576859
OG0001318	Amel	LOC408577
OG0001319	Amel	LOC411729
OG0001320	Amel	LOC100576249
OG0001321	Amel	LOC724498
OG0001322	Amel	LOC409571
OG0001323	Amel	LOC102655138
OG0001324	Amel	LOC725518
OG0001325	Amel	LOC552402
OG0001326	Amel	LOC552239
OG0001328	Amel	LOC410348
OG0001329	Amel	LOC411457
OG0001330	Amel	LOC409655
OG0001331	Amel	LOC102654640
OG0001332	Amel	LOC551720
OG0001333	Amel	LOC409150
OG0001334	Amel	LOC551469
OG0001335	Amel	LOC724959
OG0001336	Amel	LOC725173
OG0001338	Amel	LOC408674
OG0001339	Amel	LOC551981
OG0001340	Amel	LOC726289
OG0001341	Amel	LOC411113
OG0001343	Amel	LOC724178
OG0001344	Amel	LOC100577578
OG0001345	Amel	LOC409272
OG0001346	Amel	LOC411088
OG0001347	Amel	LOC413909
OG0001348	Amel	LOC726476
OG0001349	Amel	LOC408517
OG0001350	Amel	LOC113218787
OG0001350	Amel	LOC102654740
OG0001351	Amel	LOC409124
OG0001352	Amel	LOC100576572
OG0001353	Amel	LOC725653
OG0001354	Amel	LOC725311
OG0001355	Amel	LOC411019
OG0001356	Amel	LOC551722
OG0001357	Amel	LOC410776
OG0001358	Amel	LOC409095
OG0001358	Amel	LOC113219092
OG0001359	Amel	LOC725453
OG0001359	Amel	LOC113219236
OG0001360	Amel	LOC725438
OG0001361	Amel	LOC410515
OG0001362	Amel	LOC726906
OG0001363	Amel	LOC725579
OG0001365	Amel	LOC100577988
OG0001366	Amel	LOC410307
OG0001367	Amel	LOC100578388
OG0001368	Amel	LOC412508
OG0001369	Amel	LOC552027
OG0001370	Amel	LOC727023
OG0001371	Amel	LOC409699
OG0001372	Amel	LOC412431
OG0001373	Amel	LOC410517
OG0001374	Amel	LOC552108
OG0001375	Amel	LOC409539
OG0001376	Amel	Rps8
OG0001377	Amel	LOC552082
OG0001378	Amel	LOC413724
OG0001379	Amel	LOC411856
OG0001380	Amel	LOC413385
OG0001381	Amel	LOC412612
OG0001382	Amel	LOC409168
OG0001383	Amel	LOC414001
OG0001384	Amel	LOC413504
OG0001385	Amel	LOC412599
OG0001386	Amel	LOC726961
OG0001387	Amel	LOC410469
OG0001388	Amel	LOC412721
OG0001389	Amel	LOC725848
OG0001390	Amel	LOC413495
OG0001391	Amel	LOC725697
OG0001392	Amel	LOC409262
OG0001393	Amel	LOC409857
OG0001394	Amel	LOC107964132
OG0001394	Amel	LOC113218665
OG0001395	Amel	LOC100576125
OG0001396	Amel	LOC552601
OG0001397	Amel	LOC726726
OG0001398	Amel	5-ht7
OG0001399	Amel	Syx1A
OG0001400	Amel	LOC410676
OG0001401	Amel	LOC410672
OG0001402	Amel	LOC727306
OG0001403	Amel	LOC409831
OG0001404	Amel	LOC726339
OG0001405	Amel	LOC727004
OG0001406	Amel	LOC414011
OG0001407	Amel	LOC726240
OG0001408	Amel	LOC726538
OG0001409	Amel	LOC413299
OG0001410	Amel	LOC724804
OG0001411	Amel	LOC412394
OG0001412	Amel	Pgrp-s2
OG0001412	Amel	LOC725158
OG0001413	Amel	LOC102653947
OG0001414	Amel	LOC724598
OG0001415	Amel	Ecr
OG0001416	Amel	LOC408302
OG0001417	Amel	LOC552657
OG0001418	Amel	LOC552624
OG0001419	Amel	LOC551881
OG0001420	Amel	LOC724832
OG0001421	Amel	LOC551970
OG0001422	Amel	LOC412331
OG0001423	Amel	LOC725357
OG0001424	Amel	LOC409806
OG0001425	Amel	LOC412386
OG0001426	Amel	LOC727456
