Orthogroup	TranscriptID	Species	GeneID
OG0000471	XM_623707.6	Amel	LOC551309
OG0000472	XM_624939.6	Amel	LOC552563
OG0000473	NM_001113285.1	Amel	SIFR
OG0000475	XM_026441708.1	Amel	LOC412552
OG0000476	XM_394055.7	Amel	LOC410577
OG0000477	XM_006563155.3	Amel	LOC100577516
OG0000477	XM_006563157.3	Amel	LOC102653588
OG0000478	XM_006565555.3	Amel	LOC725681
OG0000479	XM_393397.7	Amel	LOC409906
OG0000480	NM_001165904.1	Amel	Cac
OG0000481	XR_409037.3	Amel	LOC102656564
OG0000482	XM_026442196.1	Amel	LOC552709
OG0000483	XM_016913369.2	Amel	LOC408957
OG0000484	XM_001121636.5	Amel	LOC725834
OG0000485	XM_006567662.3	Amel	LOC411114
OG0000485	XM_026440885.1	Amel	LOC102655148
OG0000486	XM_026443422.1	Amel	LOC410237
OG0000487	XM_392366.7	Amel	LOC408835
OG0000488	XM_006570212.3	Amel	LOC411126
OG0000489	XM_016913360.2	Amel	LOC411252
OG0000490	XM_395448.7	Amel	LOC411982
OG0000491	XM_026439039.1	Amel	LOC413023
OG0000492	XM_394976.7	Amel	LOC411503
OG0000493	XM_016913546.2	Amel	LOC408967
OG0000494	NM_001011631.1	Amel	E74
OG0000495	XM_026446429.1	Amel	LOC410882
OG0000496	XM_006571430.3	Amel	LOC102653800
OG0000496	XM_026446071.1	Amel	LOC408645
OG0000497	XM_026440488.1	Amel	LOC100576383
OG0000498	XM_016912172.2	Amel	LOC409882
OG0000499	XM_006557645.3	Amel	LOC726171
OG0000500	XM_016913577.2	Amel	LOC412161
OG0000500	XR_003305157.1	Amel	LOC113218930
OG0000501	XM_026446313.1	Amel	LOC113219413
OG0000501	XM_397475.7	Amel	LOC414039
OG0000502	XM_026441023.1	Amel	LOC724607
OG0000503	XM_006566788.3	Amel	LOC724885
OG0000504	XM_006570999.3	Amel	LOC413562
OG0000505	NM_001327956.1	Amel	LOC550899
OG0000506	XM_006572061.3	Amel	LOC725680
OG0000507	XM_006567975.3	Amel	LOC413791
OG0000508	XM_016911362.2	Amel	LOC107964206
OG0000508	XR_003304451.1	Amel	LOC113218671
OG0000509	XM_006564655.3	Amel	LOC411282
OG0000510	XM_026442517.1	Amel	LOC551663
OG0000510	XR_001703999.2	Amel	LOC102654385
OG0000511	NM_001080110.1	Amel	E75
OG0000513	XM_026445799.1	Amel	LOC409655
OG0000514	XM_016912683.2	Amel	LOC724442
OG0000514	XR_003304875.1	Amel	LOC113218852
OG0000515	XM_026442325.1	Amel	LOC408964
OG0000516	XM_003249464.4	Amel	LOC100577582
OG0000516	XM_006559535.3	Amel	LOC725967
OG0000516	XR_003305085.1	Amel	LOC113218917
OG0000517	XM_016911436.2	Amel	LOC107964213
OG0000518	XM_006567782.3	Amel	LOC411113
OG0000518	XR_410987.3	Amel	LOC102654490
OG0000519	XM_026440932.1	Amel	LOC552545
OG0000520	XM_026446285.1	Amel	LOC725189
OG0000521	XM_026442968.1	Amel	LOC411301
OG0000522	XM_003250943.4	Amel	LOC408791
OG0000523	XM_016915534.2	Amel	LOC409778
OG0000524	XM_026443378.1	Amel	LOC410211
OG0000525	XM_026440149.1	Amel	LOC102654975
OG0000526	XM_001121775.5	Amel	LOC725993
OG0000526	XM_016911722.2	Amel	LOC725962
OG0000527	XM_392318.7	Amel	LOC408787
OG0000528	XM_026445132.1	Amel	LOC408444
OG0000528	XR_001705541.2	Amel	LOC107965509
OG0000529	XM_026443903.1	Amel	LOC100577456
OG0000530	XM_006566363.3	Amel	LOC552651
OG0000531	XM_624706.6	Amel	LOC552330
OG0000532	XM_396315.7	Amel	LOC412863
OG0000533	XM_006564185.3	Amel	LOC413170
OG0000534	XM_006563613.3	Amel	LOC409611
OG0000535	XM_006559202.3	Amel	LOC409918
OG0000536	NR_039519.1	Amel	Mir3731
OG0000536	XM_006564187.3	Amel	LOC413171
OG0000537	XM_394742.7	Amel	LOC411269
OG0000538	XM_026442314.1	Amel	LOC100577332
OG0000539	XM_016915605.2	Amel	LOC412260
OG0000539	XR_003305841.1	Amel	LOC113219147
OG0000540	NM_001077816.1	Amel	pHCl
OG0000541	XM_026444223.1	Amel	LOC412157
OG0000542	XM_624653.5	Amel	LOC410341
OG0000543	XM_006566161.3	Amel	LOC100577004
OG0000543	XR_003305518.1	Amel	LOC102655481
OG0000543	XR_003305520.1	Amel	LOC113219059
OG0000544	XM_016914472.2	Amel	LOC100577138
OG0000545	XM_016917917.2	Amel	LOC550977
OG0000546	XM_003251351.4	Amel	LOC408908
OG0000546	XR_411513.3	Amel	LOC102654115
OG0000547	XM_016916682.2	Amel	LOC102655243
OG0000549	XM_006570837.3	Amel	LOC100577019
OG0000550	XM_001120244.5	Amel	LOC725742
OG0000550	XM_623196.5	Amel	LOC408706
OG0000551	XM_016913511.2	Amel	LOC412288
OG0000552	XM_623837.5	Amel	LOC551445
OG0000553	XM_026441092.1	Amel	LOC725098
OG0000554	XM_016914349.2	Amel	LOC410001
OG0000555	XM_016917337.2	Amel	LOC412394
OG0000556	NR_039452.1	Amel	Mir3758
OG0000556	XM_026444573.1	Amel	LOC551881
OG0000557	XM_016911425.2	Amel	LOC724947
OG0000557	XR_001702542.2	Amel	LOC107964211
OG0000558	XM_395034.7	Amel	LOC411563
OG0000558	XM_395035.7	Amel	LOC411564
OG0000559	XM_026439304.1	Amel	LOC411871
OG0000560	XM_006564704.3	Amel	LOC100578611
OG0000561	XM_392812.7	Amel	LOC409294
OG0000562	XM_016916019.2	Amel	LOC410526
OG0000563	XM_006558680.3	Amel	LOC412130
OG0000564	XM_026440116.1	Amel	LOC412013
OG0000564	XM_026440117.1	Amel	LOC113218517
OG0000565	XM_026439870.1	Amel	LOC726633
OG0000566	XM_026439658.1	Amel	LOC551170
OG0000566	XR_003304355.1	Amel	LOC113218644
OG0000566	XR_003304356.1	Amel	LOC113218645
OG0000567	XM_006564617.3	Amel	LOC102656294
OG0000568	XM_026445892.1	Amel	LOC102655737
OG0000569	XM_016916252.2	Amel	LOC408455
OG0000570	NM_001185079.1	Amel	LOC551163
OG0000570	NM_001185086.1	Amel	BBIP1
OG0000571	XM_393344.7	Amel	LOC409854
OG0000572	XM_006565801.3	Amel	LOC100576402
OG0000573	NM_001011624.1	Amel	mGlutR1
OG0000574	XM_026438915.1	Amel	LOC412594
OG0000575	XM_006567180.3	Amel	LOC409788
OG0000576	XM_006565258.3	Amel	LOC100578209
OG0000577	XM_623772.6	Amel	LOC409247
OG0000578	XM_393586.7	Amel	LOC410098
OG0000579	XM_016916012.2	Amel	LOC725754
OG0000580	XM_001121958.5	Amel	LOC726204
OG0000581	XM_016916266.2	Amel	LOC410498
OG0000582	XM_026444169.1	Amel	LOC413947
OG0000583	XM_026443982.1	Amel	LOC724287
OG0000584	XM_395784.7	Amel	LOC412323
OG0000585	XM_396322.7	Amel	LOC412870
OG0000586	XM_026445573.1	Amel	LOC411646
OG0000587	XM_623979.6	Amel	LOC551587
OG0000587	XR_001704525.2	Amel	LOC102654762
OG0000588	XM_026446114.1	Amel	LOC409193
OG0000588	XR_003306513.1	Amel	LOC113219399
OG0000589	XM_006570752.3	Amel	LOC552221
OG0000590	XM_026441513.1	Amel	LOC725673
OG0000591	XM_006570737.3	Amel	LOC552243
OG0000592	XM_006563239.3	Amel	LOC414021
OG0000592	XR_409626.3	Amel	LOC102655155
OG0000593	XM_026443939.1	Amel	LOC724460
OG0000594	XM_006558968.3	Amel	LOC551144
OG0000594	XR_001704893.2	Amel	LOC102655485
OG0000595	XM_016915085.2	Amel	LOC724322
OG0000596	XM_016916152.2	Amel	LOC727254
OG0000596	XM_394040.7	Amel	LOC410561
OG0000597	XM_026443304.1	Amel	LOC409315
OG0000598	XM_003249619.4	Amel	LOC100578752
OG0000598	XM_026442847.1	Amel	LOC726810
OG0000599	XM_016914161.2	Amel	LOC412770
OG0000600	XM_006564986.3	Amel	LOC726243
OG0000600	XR_003306161.1	Amel	LOC113219272
OG0000601	XM_623068.6	Amel	LOC550673
OG0000602	XM_026439997.1	Amel	LOC413669
OG0000603	XM_026439850.1	Amel	LOC551430
OG0000604	XM_396527.7	Amel	LOC413076
OG0000605	XM_016912726.2	Amel	LOC411864
OG0000606	XM_016913479.2	Amel	LOC411238
OG0000607	XM_016914454.2	Amel	LOC551360
OG0000608	XM_016914378.2	Amel	LOC410189
OG0000608	XR_003305466.1	Amel	LOC102654569
OG0000609	XM_026445332.1	Amel	LOC552479
OG0000610	XM_001120353.5	Amel	LOC725717
OG0000611	XM_016917991.2	Amel	LOC102656224
OG0000611	XM_396056.7	Amel	LOC412601
OG0000612	XM_003251455.4	Amel	LOC409481
OG0000613	XM_392567.7	Amel	LOC409039
OG0000614	XM_006562746.3	Amel	LOC409049
OG0000615	XM_026446483.1	Amel	LOC552311
OG0000615	XR_411276.3	Amel	LOC102656232
OG0000616	XM_006568027.3	Amel	LOC552582
OG0000617	XM_392405.7	Amel	LOC408875
OG0000618	XM_001121920.5	Amel	LOC726160
OG0000618	XM_623524.6	Amel	LOC551128
OG0000619	XM_026445513.1	Amel	LOC724965
OG0000620	XM_392780.7	Amel	LOC409258
OG0000621	XM_026440252.1	Amel	LOC413936
OG0000622	NM_001011595.1	Amel	Dop1
OG0000623	XM_026440024.1	Amel	LOC408792
OG0000624	XM_006568309.3	Amel	LOC100578937
OG0000625	XM_016910928.2	Amel	LOC410739
OG0000626	XM_006557500.3	Amel	LOC551086
OG0000627	XM_624497.5	Amel	LOC552117
OG0000628	XM_006559899.1	Amel	LOC724745
OG0000629	XM_006565376.3	Amel	LOC102654776
OG0000629	XM_006565386.3	Amel	LOC408886
OG0000630	NM_001011585.1	Amel	LOC406096
OG0000631	XM_394646.7	Amel	LOC411172
OG0000632	XM_392065.7	Amel	LOC408520
OG0000633	XM_392426.6	Amel	LOC408896
OG0000634	XM_006569901.3	Amel	LOC725552
OG0000635	XM_026440017.1	Amel	LOC411917
OG0000636	XM_006560596.3	Amel	LOC412221
OG0000637	XM_006565432.3	Amel	LOC550811
OG0000638	XM_392334.7	Amel	LOC408803
OG0000638	XR_001702777.2	Amel	LOC107964323
OG0000639	XM_026440351.1	Amel	LOC412993
OG0000640	XM_394314.7	Amel	LOC410838
OG0000641	XM_394455.7	Amel	LOC410980
OG0000642	XM_026442024.1	Amel	LOC413616
OG0000643	XM_016915034.2	Amel	LOC409363
OG0000644	XM_003249035.4	Amel	LOC413814
OG0000645	XM_006565427.3	Amel	LOC408801
OG0000646	NR_039514.1	Amel	Mir3727
OG0000646	XM_026440160.1	Amel	LOC113218723
OG0000647	XM_026440466.1	Amel	LOC408770
OG0000648	XM_001122118.5	Amel	LOC726375
OG0000648	XM_394275.7	Amel	LOC410799
OG0000649	XM_016910892.2	Amel	LOC408670
OG0000650	XM_006569091.3	Amel	LOC410852
OG0000652	XM_396164.7	Amel	LOC412711
OG0000653	XM_016913568.2	Amel	LOC551432
OG0000654	XM_016910861.2	Amel	LOC410888
OG0000655	XM_026440338.1	Amel	LOC726044
OG0000656	XM_006559798.3	Amel	LOC413383
OG0000657	XM_395867.7	Amel	LOC412410
OG0000658	XM_026441761.1	Amel	LOC107963990
OG0000659	XM_006561003.3	Amel	LOC552257
OG0000660	XM_396475.7	Amel	LOC413024
OG0000661	XM_016917229.2	Amel	LOC107963982
OG0000662	XM_003249064.4	Amel	LOC100578600
OG0000663	XM_016918144.2	Amel	LOC410771
OG0000664	XM_026441638.1	Amel	LOC725555
OG0000665	XM_393772.6	Amel	LOC410291
OG0000666	XM_016916079.2	Amel	LOC410514
OG0000667	XM_396520.6	Amel	LOC413069
OG0000667	XR_410085.3	Amel	LOC102654724
OG0000668	XM_016913149.2	Amel	LOC550818
OG0000669	XM_006560001.3	Amel	LOC726768
OG0000670	NM_001098221.1	Amel	nAChRa4
OG0000671	XM_006568948.3	Amel	LOC410823
OG0000672	XM_016911338.2	Amel	LOC408755
OG0000672	XM_026439837.1	Amel	LOC408754
OG0000672	XR_001702515.2	Amel	LOC102654815
OG0000672	XR_001702519.2	Amel	LOC107964204
OG0000673	XM_026446474.1	Amel	LOC410829
OG0000674	XM_623517.6	Amel	LOC551121
OG0000675	XM_016912701.2	Amel	LOC413073
OG0000676	XM_395743.7	Amel	LOC412282
OG0000677	XM_001120755.5	Amel	LOC724851
OG0000677	XR_003306564.1	Amel	LOC113219429
OG0000678	XM_026441386.1	Amel	LOC113218863
OG0000678	XM_026441416.1	Amel	LOC409787
OG0000678	XM_026441417.1	Amel	LOC113218867
OG0000679	XM_026446005.1	Amel	LOC724634
OG0000680	XM_026444981.1	Amel	LOC100577263
OG0000681	XM_397232.5	Amel	LOC413793
OG0000682	XM_394025.7	Amel	LOC410546
OG0000683	XM_016916924.2	Amel	LOC409604
OG0000684	XM_026443081.1	Amel	LOC411345
OG0000684	XR_003305358.1	Amel	LOC100576813
OG0000684	XR_003305375.1	Amel	LOC102656483
OG0000685	XM_016913926.2	Amel	LOC724787
OG0000686	XM_016914098.2	Amel	LOC413382
OG0000687	XM_006567965.2	Amel	LOC551478
OG0000688	XM_026439515.1	Amel	LOC552647
OG0000689	XM_026440786.1	Amel	LOC411828
OG0000689	XR_001702879.2	Amel	LOC107964413
OG0000690	XM_026444390.1	Amel	LOC410166
OG0000691	XM_026444422.1	Amel	LOC724292
OG0000692	XM_623102.6	Amel	LOC550710
OG0000693	XM_026443648.1	Amel	LOC410352
OG0000693	XR_003305577.1	Amel	LOC100578759
OG0000694	NM_001145739.1	Amel	NLG-5
OG0000695	XM_001120346.5	Amel	LOC725450
OG0000695	XM_003251565.4	Amel	LOC726468
OG0000696	XM_003250915.4	Amel	LOC100578014
OG0000696	XM_016915407.2	Amel	LOC725618
OG0000697	XM_006558997.3	Amel	LOC411602
OG0000698	XM_006569730.3	Amel	LOC409533
OG0000699	XM_006570429.3	Amel	LOC410272
OG0000699	XR_001705012.2	Amel	LOC107965260
OG0000699	XR_001705013.2	Amel	LOC107965261
OG0000700	XM_006570875.3	Amel	LOC412131
OG0000700	XM_026440898.1	Amel	LOC113218788
OG0000701	XM_026439227.1	Amel	LOC411766
OG0000701	XM_623194.5	Amel	LOC411765
OG0000702	XM_026441364.1	Amel	LOC725707
OG0000702	XM_026441408.1	Amel	LOC113218866
OG0000703	XM_026442317.1	Amel	LOC113218939
OG0000703	XR_003305172.1	Amel	LOC113218940
OG0000704	XM_026443598.1	Amel	LOC409759
OG0000704	XR_003305567.1	Amel	LOC107965175
OG0000705	XM_026445137.1	Amel	LOC411972
OG0000706	XM_026445180.1	Amel	LOC726493
OG0000707	XM_026446268.1	Amel	LOC410756
OG0000708	XM_392498.7	Amel	LOC408969
OG0000709	XM_393231.6	Amel	LOC409733
OG0000709	XR_001705682.2	Amel	LOC100577336
OG0000734	NR_031513.1	Amel	Mir184
OG0000734	XR_003305955.1	Amel	LOC100577428
OG0000735	XM_397317.7	Amel	LOC413878
OG0000736	XM_006558932.3	Amel	LOC410299
OG0000737	XM_001121365.5	Amel	LOC725532
OG0000738	XM_006568937.3	Amel	LOC410821
OG0000739	XM_026446451.1	Amel	LOC724986
OG0000740	XM_006565919.3	Amel	LOC413350
OG0000741	XM_623195.3	Amel	LOC550806
OG0000742	XM_026439237.1	Amel	LOC100578437
OG0000743	XM_026444841.1	Amel	LOC724592
OG0000744	XM_026439447.1	Amel	LOC726541
OG0000745	XM_006558938.3	Amel	LOC412840
OG0000746	XM_392530.7	Amel	LOC409000
OG0000747	XM_006563164.3	Amel	LOC413409
OG0000748	XM_026445837.1	Amel	LOC551214
OG0000749	XM_016916096.2	Amel	LOC409468
OG0000750	XM_006566377.3	Amel	LOC410334
OG0000751	XM_001120727.5	Amel	LOC724826
OG0000752	XM_003249617.3	Amel	LOC100578406
OG0000753	XM_026441559.1	Amel	LOC725436
OG0000754	XM_026441184.1	Amel	LOC409908
OG0000754	XM_026441381.1	Amel	LOC100576233
OG0000755	XM_006557531.3	Amel	LOC726655
OG0000756	XM_016914050.2	Amel	LOC552235
OG0000757	XM_026444485.1	Amel	LOC409439
OG0000758	XM_026445312.1	Amel	LOC726302
OG0000759	XM_006563411.3	Amel	LOC409666
OG0000759	XM_026445578.1	Amel	LOC100576855
OG0000760	XM_016913953.2	Amel	LOC413030
OG0000761	XM_026442495.1	Amel	LOC100578826
OG0000762	XM_006572354.3	Amel	LOC413736
OG0000763	XM_006560121.3	Amel	LOC409849
OG0000764	XM_016914324.2	Amel	LOC725046
OG0000765	XM_016913642.2	Amel	LOC412092
OG0000766	XM_026443411.1	Amel	LOC725949
OG0000767	XM_016912300.2	Amel	LOC411124
OG0000767	XR_001703032.1	Amel	LOC102656927
OG0000768	XM_397509.7	Amel	LOC408561
OG0000769	XM_016917154.2	Amel	LOC410643
OG0000770	XM_026445717.1	Amel	LOC551506
OG0000771	XM_001120045.5	Amel	LOC724252
OG0000772	XM_006559794.3	Amel	LOC551982
OG0000772	XR_003304743.1	Amel	LOC102653851
OG0000773	XM_394217.5	Amel	LOC410741
OG0000773	XR_003304383.1	Amel	LOC102656814
OG0000774	XM_026440861.1	Amel	LOC409678
OG0000775	XM_001122522.4	Amel	LOC726801
OG0000776	XM_624874.5	Amel	LOC552499
OG0000777	XM_003249478.4	Amel	LOC100576968
OG0000778	XM_016910882.2	Amel	LOC725893
OG0000779	XM_026445706.1	Amel	LOC725395
OG0000780	XM_026443179.1	Amel	LOC412638
OG0000781	XM_397168.6	Amel	LOC413728
OG0000782	XM_006567640.3	Amel	LOC724701
OG0000783	XM_393297.7	Amel	LOC409805
OG0000783	XR_001704282.2	Amel	LOC107964990
OG0000784	NM_001098220.1	Amel	nAChRa1
OG0000785	XM_026442721.1	Amel	LOC413917
OG0000786	XM_006570043.3	Amel	LOC551679
OG0000787	XM_006564290.3	Amel	LOC413354
OG0000788	XM_026444229.1	Amel	LOC412884
OG0000789	XM_026444434.1	Amel	LOC409783
OG0000790	XM_006561749.3	Amel	LOC107963984
OG0000791	XM_006570058.3	Amel	LOC409401
OG0000792	XM_623318.5	Amel	LOC550924
OG0000793	NM_001114188.1	Amel	Eyg
OG0000794	XM_006568919.3	Amel	LOC410819
OG0000795	XM_006568777.3	Amel	LOC410812
OG0000796	XM_624738.6	Amel	LOC552363
OG0000797	XM_394347.7	Amel	LOC410871
OG0000798	XM_026440548.1	Amel	LOC408826
OG0000799	XM_026445621.1	Amel	LOC724806
OG0000800	XM_016912411.2	Amel	LOC551956
OG0000801	XM_397392.7	Amel	LOC413955
OG0000802	XM_001122174.5	Amel	LOC726439
OG0000803	XM_026439066.1	Amel	LOC727308
OG0000803	XR_003304183.1	Amel	LOC113218598
OG0000804	XM_026442230.1	Amel	LOC412825
OG0000805	XM_395865.7	Amel	LOC412408
OG0000806	XM_394553.7	Amel	LOC411079
OG0000807	XM_006562144.3	Amel	LOC552486
OG0000808	XM_001120364.5	Amel	LOC725884
OG0000809	XM_392162.7	Amel	LOC408621
OG0000810	XM_006567738.3	Amel	LOC413001
OG0000811	XM_026445897.1	Amel	LOC551947
OG0000812	XM_026446310.1	Amel	LOC113219412
OG0000813	XM_394426.7	Amel	LOC410950
OG0000813	XR_001702582.2	Amel	LOC107964222
OG0000814	XM_026439780.1	Amel	LOC726727
OG0000815	XM_026439735.1	Amel	LOC411536
OG0000816	XM_026442779.1	Amel	LOC102656465
OG0000817	XM_006565581.3	Amel	LOC100576196
OG0000818	XM_006561437.3	Amel	LOC408960
OG0000819	XM_026441008.1	Amel	LOC413063
OG0000820	XM_006569921.3	Amel	LOC412303
OG0000821	XM_396310.6	Amel	LOC412858
OG0000822	XM_006557492.3	Amel	LOC725629
OG0000823	XM_001121805.5	Amel	LOC726029
OG0000824	XM_006562872.3	Amel	LOC412607
OG0000825	XM_006560864.3	Amel	LOC413738
OG0000826	XM_006560327.3	Amel	LOC410456
OG0000827	XM_016915822.2	Amel	LOC408427
OG0000828	XM_393929.7	Amel	LOC410449
OG0000828	XR_001705345.2	Amel	LOC107965413
OG0000829	XM_003249736.4	Amel	LOC551824
OG0000830	NM_001104949.1	Amel	Foxp
OG0000831	XM_624586.6	Amel	LOC552209
OG0000832	NM_001040266.2	Amel	Br-c
OG0000833	XM_016912999.2	Amel	LOC724704
OG0000833	XR_003305052.1	Amel	LOC113218905
OG0000834	XM_006560988.3	Amel	LOC102655520
OG0000835	XM_001122551.5	Amel	LOC726833
OG0000836	XM_006560311.3	Amel	LOC552377
OG0000837	XR_001704965.2	Amel	LOC102654866
OG0000838	NM_001252432.1	Amel	otd2
OG0000839	XM_016917481.1	Amel	LOC551205
OG0000840	XM_396231.6	Amel	LOC412778
OG0000841	XM_392117.7	Amel	LOC408575
OG0000842	XM_006570797.3	Amel	LOC551699
OG0000843	XM_016918072.2	Amel	LOC100577139
OG0000844	XM_026444306.1	Amel	LOC413502
OG0000846	XM_016914803.2	Amel	LOC102655980
OG0000847	NM_001080094.2	Amel	LOC411672
OG0000847	XM_026439209.1	Amel	LOC102653961
OG0000848	XM_006570831.3	Amel	LOC409690
OG0000849	XM_016915875.2	Amel	LOC552096
OG0000850	XM_394167.7	Amel	LOC410690
OG0000851	XM_624530.5	Amel	LOC552151
OG0000852	XM_001121669.5	Amel	LOC725870
OG0000853	XM_396542.7	Amel	LOC413091
OG0000854	XM_003251658.4	Amel	LOC726148
OG0000854	XR_003304717.1	Amel	LOC107963988
OG0000855	NM_001205223.1	Amel	RCC1
OG0000856	XM_393097.7	Amel	LOC409594
OG0000857	XM_006557517.3	Amel	LOC411182
OG0000858	XM_016912986.2	Amel	LOC552040
OG0000858	XM_026445869.1	Amel	LOC113219320
OG0000859	XM_397060.5	Amel	LOC413618
OG0000860	XM_006570091.3	Amel	LOC409718
OG0000861	XM_394434.7	Amel	LOC410958
OG0000862	XM_026444384.1	Amel	LOC552718
OG0000863	XM_006571567.2	Amel	LOC411548
OG0000863	XM_006571572.3	Amel	LOC100579021
OG0000864	XM_006569243.3	Amel	LOC412616
OG0000866	XM_016912797.2	Amel	LOC724747
OG0000867	XM_006561913.3	Amel	LOC408619
OG0000868	XM_026441442.1	Amel	LOC409425
OG0000868	XR_409056.3	Amel	LOC102656171
OG0000869	XM_006561271.3	Amel	LOC412099
OG0000870	XM_395938.6	Amel	LOC412481
OG0000871	XM_393966.5	Amel	LOC410487
OG0000872	XM_006559487.3	Amel	LOC409836
OG0000873	XM_006563940.3	Amel	LOC550991
OG0000874	XM_006559227.3	Amel	LOC100576247
OG0000874	XR_003305539.1	Amel	LOC102656808
OG0000875	XM_026439442.1	Amel	LOC410960
OG0000875	XR_003304264.1	Amel	LOC102655809
OG0000876	XM_006564127.3	Amel	LOC408894
OG0000877	XM_006569805.3	Amel	LOC409843
OG0000878	XM_394432.7	Amel	LOC410956
OG0000878	XR_003304380.1	Amel	LOC113218651
OG0000879	XM_026442449.1	Amel	LOC725485
OG0000880	XM_026439701.1	Amel	LOC724215
OG0000881	XM_624947.5	Amel	LOC552571
OG0000882	XM_026441234.1	Amel	LOC551055
OG0000883	XM_003249474.3	Amel	LOC100578828
OG0000884	XM_006558120.3	Amel	LOC411980
OG0000885	XM_394718.6	Amel	LOC411245
OG0000886	XM_026443428.1	Amel	LOC413464
OG0000887	NM_001040235.2	Amel	Abscam
OG0000888	XM_393411.6	Amel	LOC409920
OG0000889	XM_026441752.1	Amel	LOC724823
OG0000890	XM_026445792.1	Amel	LOC725885
OG0000891	XM_026438847.1	Amel	LOC550695
OG0000892	XM_393502.7	Amel	LOC410015
OG0000893	XM_006565109.3	Amel	LOC411220
OG0000894	XM_394686.7	Amel	LOC411212
OG0000894	XR_411181.3	Amel	LOC102654113
OG0000895	XM_395824.7	Amel	LOC412363
OG0000896	XM_006557461.3	Amel	LOC724799
OG0000897	XM_396504.7	Amel	LOC413053
OG0000898	XM_026444645.1	Amel	LOC413266
OG0000899	XM_026444648.1	Amel	LOC552146
OG0000900	XM_016915714.2	Amel	LOC100578321
OG0000901	XM_006565067.3	Amel	LOC410470
OG0000902	XM_393883.7	Amel	LOC410403
OG0000903	XM_006557816.3	Amel	LOC408397
OG0000904	XM_026445379.1	Amel	LOC410718
OG0000905	XM_006568367.3	Amel	LOC411201
OG0000906	XM_006557868.3	Amel	LOC409845
OG0000906	XR_001705311.2	Amel	LOC113218526
OG0000907	XM_016913107.2	Amel	LOC410119
OG0000908	XM_397293.7	Amel	LOC413854
OG0000909	XM_006566028.2	Amel	LOC410208
OG0000910	XM_001120253.5	Amel	LOC725416
OG0000911	XM_006569693.3	Amel	LOC412398
OG0000911	XM_006569826.2	Amel	LOC100578892
OG0000912	XM_026443506.1	Amel	LOC411414
OG0000912	XR_001704396.2	Amel	LOC100577407
OG0000913	XM_397399.5	Amel	LOC413963
OG0000914	XM_624349.5	Amel	LOC551967
OG0000914	XR_003305543.1	Amel	LOC113219064
OG0000915	XM_623047.6	Amel	LOC550651
OG0000916	XM_026443437.1	Amel	LOC552658
OG0000917	XM_026443451.1	Amel	LOC100577603
OG0000919	XM_026439438.1	Amel	LOC413488
OG0000920	XM_026439395.1	Amel	LOC409932
OG0000921	XM_624973.5	Amel	LOC552599
OG0000922	XM_026439510.1	Amel	LOC100578349
OG0000923	XM_393012.7	Amel	LOC409505
OG0000924	XM_016917914.2	Amel	LOC724281
OG0000925	XM_026445437.1	Amel	LOC726349
OG0000926	XM_006571297.3	Amel	LOC413577
OG0000927	XM_026445653.1	Amel	LOC410578
OG0000928	XM_395109.7	Amel	LOC411640
OG0000929	XM_006566061.3	Amel	LOC726668
OG0000930	XM_393064.7	Amel	LOC409556
OG0000931	XM_026441486.1	Amel	LOC408869
OG0000932	XM_624689.5	Amel	LOC552314
OG0000932	XM_624707.6	Amel	LOC552331
OG0000933	XM_006559267.2	Amel	LOC412452
OG0000934	XM_006567391.3	Amel	LOC411744
OG0000935	XM_016917439.2	Amel	LOC726108
OG0000936	XM_006564479.3	Amel	LOC410222
OG0000937	XM_026440165.1	Amel	LOC726761
OG0000937	XR_003304529.1	Amel	LOC113218725
OG0000938	XM_006558741.3	Amel	LOC408766
OG0000939	XM_006563965.3	Amel	LOC413889
OG0000940	XM_393059.7	Amel	LOC409552
OG0000941	XM_026443476.1	Amel	LOC724417
OG0000942	XM_006571560.3	Amel	LOC411882
OG0000943	XM_396237.6	Amel	LOC412784
OG0000944	XM_026443281.1	Amel	LOC724908
OG0000945	NM_001162513.1	Amel	Pten
OG0000946	XM_006557250.3	Amel	LOC413416
OG0000947	XM_006557237.3	Amel	LOC409286
OG0000948	XM_026439471.1	Amel	LOC409703
OG0000949	XM_006557978.3	Amel	LOC413388
OG0000950	XM_006563153.3	Amel	LOC724423
OG0000951	XM_392644.7	Amel	LOC409119
OG0000952	XM_006557257.3	Amel	LOC552297
OG0000953	XM_016914366.2	Amel	LOC410233
OG0000954	XM_006557714.3	Amel	LOC409953
OG0000955	XM_006566880.3	Amel	LOC410394
OG0000956	NM_001327957.1	Amel	LOC551454
OG0000956	XM_026445945.1	Amel	LOC113219342
OG0000957	XM_006566721.1	Amel	LOC409184
OG0000958	XM_026444405.1	Amel	LOC552397
OG0000959	XM_625100.6	Amel	LOC552725
OG0000960	XM_624704.6	Amel	LOC552328
OG0000961	XM_006566532.3	Amel	LOC410259
OG0000962	XM_006568561.3	Amel	LOC725776
OG0000963	XM_006568137.3	Amel	LOC410157
OG0000964	XM_026444755.1	Amel	LOC410423
OG0000965	XM_624175.5	Amel	LOC551790
OG0000966	XM_016914497.2	Amel	LOC410236
OG0000967	XM_026440983.1	Amel	LOC100576683
OG0000968	XM_026440866.1	Amel	LOC411133
OG0000969	XM_026441448.1	Amel	LOC412339
OG0000970	XM_624202.5	Amel	LOC551817
OG0000971	XM_026441673.1	Amel	LOC724518
